sales_line_sk,row_id_bk,order_id_bk,order_date_sk,ship_date_sk,customer_sk,product_sk,geography_sk,market_sk,ship_mode_sk,order_priority_sk,discount_band_sk,profitability_band_sk,sales_amount,profit_amount,quantity_sold,discount_rate,shipping_cost,days_to_ship,margin_pct,order_line_count,profitable_flag
11827,12880,ES-2012-5870268,20121204,20121208,3931,5064,1173,5,4,2,4,1,97,43.5,5,0.0,11.2,4,0.4485,1,True
11828,2571,MX-2012-131128,20121219,20121223,582,4747,2374,6,4,2,4,3,85,0.72,9,0.0,5.86,4,0.0085,1,True
11829,17164,ES-2012-4997791,20121230,20130103,1160,5164,3023,5,4,2,4,1,50,16.38,3,0.0,7.91,4,0.3276,1,True
11830,29671,IN-2013-48471,20130213,20130217,4789,5099,1730,1,4,2,4,3,73,5.7,5,0.0,12.37,4,0.0781,1,True
11831,15736,ES-2013-5431940,20130228,20130304,4653,5187,1052,5,4,2,4,1,15,3.78,1,0.0,1.64,4,0.252,1,True
11832,2553,MX-2013-121545,20130503,20130507,3977,4758,980,6,4,2,4,1,50,14.0,5,0.0,3.54,4,0.28,1,True
11833,8113,MX-2013-167612,20130622,20130626,4524,4873,393,6,4,2,4,1,8,3.4,1,0.0,1.09,4,0.425,1,True
11834,8115,MX-2013-167612,20130622,20130626,4524,4911,393,6,4,2,4,4,43,6.0,4,0.0,4.43,4,0.1395,1,True
11835,8114,MX-2013-167612,20130622,20130626,4524,5086,393,6,4,2,4,1,33,9.06,3,0.0,3.56,4,0.2745,1,True
11836,3448,MX-2013-104696,20130713,20130717,3614,5010,2167,6,4,2,4,1,11,4.1,1,0.0,0.76,4,0.3727,1,True
11837,45788,ML-2013-3460,20130719,20130723,936,7378,2118,2,4,2,4,1,44,15.36,4,0.0,4.52,4,0.3491,1,True
11838,11720,ES-2013-1782910,20130812,20130816,1117,4893,3138,5,4,2,4,1,50,18.99,3,0.0,8.07,4,0.3798,1,True
11839,7381,MX-2013-103821,20130820,20130824,3305,4815,894,6,4,2,4,1,65,21.42,7,0.0,5.32,4,0.3295,1,True
11840,12025,ES-2013-4827951,20130823,20130827,3617,4893,1510,5,4,2,4,1,83,31.65,5,0.0,18.52,4,0.3813,1,True
11841,16884,ES-2013-1598291,20130918,20130922,2884,4980,2706,5,4,2,4,1,19,8.94,1,0.0,2.12,4,0.4705,1,True
11842,1955,MX-2013-150140,20130924,20130928,2829,4945,2173,6,4,2,4,1,30,14.58,3,0.0,2.82,4,0.486,1,True
11843,46695,IR-2013-7350,20130927,20131001,3350,2272,1790,4,4,2,4,1,8,3.27,1,0.0,0.47,4,0.4088,1,True
11844,21761,IN-2013-52454,20131004,20131008,551,5023,2035,1,4,2,4,1,166,68.04,14,0.0,34.5,4,0.4099,1,True
11845,21763,IN-2013-52454,20131004,20131008,551,4909,2035,1,4,2,4,4,133,23.7,10,0.0,1.97,4,0.1782,1,True
11846,48282,CA-2013-9030,20131004,20131009,1225,7399,517,3,4,2,4,1,44,16.56,4,0.0,4.74,5,0.3764,1,True
11847,2011,MX-2013-126956,20131012,20131016,3614,5003,979,6,4,2,4,1,9,1.92,1,0.0,0.84,4,0.2133,1,True
11848,693,MX-2013-151568,20131018,20131022,541,4779,979,6,4,2,4,1,9,3.18,1,0.0,1.41,4,0.3533,1,True
11849,26259,IN-2013-50515,20131111,20131115,1297,4795,1705,1,4,2,4,1,40,20.07,3,0.0,6.06,4,0.5018,1,True
11850,13697,ES-2013-5421797,20131112,20131116,2884,5030,1179,5,4,2,4,1,68,32.58,6,0.0,7.35,4,0.4791,1,True
11851,672,MX-2013-163797,20131112,20131116,2532,4871,891,6,4,2,4,3,75,3.68,8,0.0,9.94,4,0.0491,1,True
11852,25896,IN-2013-28304,20131115,20131119,2722,5144,2628,1,4,2,4,4,54,9.72,4,0.0,5.53,4,0.18,1,True
11853,48929,PL-2013-7380,20131217,20131221,3187,2252,2521,4,4,2,4,1,14,2.85,1,0.0,1.3,4,0.2036,1,True
11854,15381,ES-2014-2637201,20140114,20140118,3701,4977,3103,5,4,2,4,1,39,14.1,5,0.0,7.06,4,0.3615,1,True
11855,12055,ES-2014-5951204,20140207,20140211,4667,4804,3074,5,4,2,4,4,67,8.64,4,0.0,5.53,4,0.129,1,True
11856,46023,AG-2014-8240,20140312,20140316,315,2322,23,2,4,2,4,1,130,51.84,12,0.0,9.15,4,0.3988,1,True
11857,48866,UP-2014-4290,20140318,20140322,2386,2269,2958,4,4,2,4,1,16,5.31,1,0.0,2.44,4,0.3319,1,True
11858,9855,MX-2014-121377,20140319,20140323,4333,4994,454,6,4,2,4,1,18,7.68,3,0.0,1.82,4,0.4267,1,True
11859,43677,SA-2014-4020,20140424,20140428,2654,5997,2618,4,4,2,4,1,15,4.62,1,0.0,0.94,4,0.308,1,True
11860,4683,MX-2014-169313,20140513,20140517,2415,5114,2173,6,4,2,4,1,27,11.64,3,0.0,2.84,4,0.4311,1,True
11861,4765,MX-2014-126298,20140613,20140617,1838,4788,2149,6,4,2,4,1,64,17.3,5,0.0,10.03,4,0.2703,1,True
11862,29471,IN-2014-55086,20140614,20140618,2171,5104,614,1,4,2,4,3,45,2.16,4,0.0,5.55,4,0.048,1,True
11863,87,MX-2014-137365,20140618,20140623,3738,4940,2139,6,4,2,4,4,77,9.92,8,0.0,10.71,5,0.1288,1,True
11864,4194,MX-2014-141957,20140623,20140627,3297,5017,981,6,4,2,4,1,21,4.98,3,0.0,2.37,4,0.2371,1,True
11865,5197,MX-2014-100419,20140624,20140628,2909,5122,2370,6,4,2,4,1,68,16.92,9,0.0,12.47,4,0.2488,1,True
11866,16697,ES-2014-1006059,20140710,20140714,2636,5139,3087,5,4,2,4,1,100,25.02,6,0.0,13.34,4,0.2502,1,True
11867,18619,ES-2014-2756281,20140906,20140910,3352,4843,3041,5,4,2,4,4,62,12.3,5,0.0,6.25,4,0.1984,1,True
11868,6895,MX-2014-123778,20140930,20141004,2854,4829,974,6,4,2,4,3,66,3.2,8,0.0,7.2,4,0.0485,1,True
11869,15015,ES-2014-2608196,20141007,20141011,221,5110,3049,5,4,2,4,1,56,17.76,4,0.0,6.6,4,0.3171,1,True
11870,14107,ES-2014-1026046,20141020,20141024,4719,5073,1039,5,4,2,4,4,15,2.46,1,0.0,2.19,4,0.164,1,True
11871,13344,ES-2014-4489967,20141029,20141102,4614,5036,1435,5,4,2,4,1,46,18.36,4,0.0,0.64,4,0.3991,1,True
11872,23041,IN-2014-13051,20141112,20141116,2821,4920,1598,1,4,2,4,4,97,12.39,7,0.0,4.98,4,0.1277,1,True
11873,26298,IN-2014-17615,20141121,20141126,565,5069,618,1,4,2,4,1,50,16.11,3,0.0,5.55,5,0.3222,1,True
11874,44860,SA-2014-2790,20141216,20141220,3925,7379,2614,4,4,2,4,3,19,0.36,1,0.0,3.48,4,0.0189,1,True
11875,5279,MX-2014-101147,20141227,20150101,899,4960,2215,6,4,2,4,1,55,25.44,8,0.0,8.42,5,0.4625,1,True
11876,1252,MX-2014-167682,20141230,20150103,2223,5091,327,6,4,2,4,3,45,3.52,4,0.0,4.11,4,0.0782,1,True
11877,17273,ES-2011-1466305,20110111,20110115,2982,7166,143,5,4,2,4,1,97,31.02,2,0.0,7.99,4,0.3198,1,True
11878,10366,ES-2011-5287434,20110331,20110404,4077,6986,3071,5,4,2,4,3,423,29.58,2,0.0,61.81,4,0.0699,1,True
11879,9908,MX-2011-104794,20110404,20110408,719,6889,434,6,4,2,4,3,527,21.04,4,0.0,38.56,4,0.0399,1,True
11880,42422,EG-2011-1800,20110414,20110419,1992,6767,951,2,4,2,4,4,97,12.6,2,0.0,11.59,5,0.1299,1,True
11881,7510,MX-2011-123995,20110414,20110419,1142,7133,361,6,4,2,4,1,12,4.84,2,0.0,1.61,5,0.4033,1,True
11882,13282,ES-2011-3897276,20110422,20110426,416,7305,3062,5,4,2,4,1,398,111.36,2,0.0,52.6,4,0.2798,1,True
11883,47551,CG-2011-9150,20110503,20110507,1608,4198,916,2,4,2,4,4,17,2.88,1,0.0,1.21,4,0.1694,1,True
11884,23823,IN-2011-16236,20110516,20110520,3401,7116,634,1,4,2,4,1,409,102.3,2,0.0,45.83,4,0.2501,1,True
11885,49207,MZ-2011-290,20110518,20110522,4686,6785,2281,2,4,2,4,4,397,67.44,2,0.0,49.51,4,0.1699,1,True
11886,50989,PL-2011-3160,20110601,20110605,21,6767,2492,4,4,2,4,4,48,6.3,1,0.0,6.03,4,0.1313,1,True
11887,8718,MX-2011-169201,20110603,20110607,4528,7239,826,6,4,2,4,1,125,33.78,3,0.0,14.15,4,0.2702,1,True
11888,7640,MX-2011-128825,20110617,20110622,891,7107,2221,6,4,2,4,1,413,181.62,3,0.0,71.24,5,0.4398,1,True
11889,46326,ET-2011-6720,20110622,20110626,249,6676,987,2,4,2,4,3,62,4.95,1,0.0,5.62,4,0.0798,1,True
11890,46618,AO-2011-8260,20110716,20110720,4004,6686,33,2,4,2,4,3,61,1.2,2,0.0,5.31,4,0.0197,1,True
11891,49401,LO-2011-7110,20110801,20110805,2392,6676,2630,4,4,2,4,3,249,19.8,4,0.0,24.81,4,0.0795,1,True
11892,6337,MX-2011-137603,20110804,20110808,4252,7018,2189,6,4,2,4,1,283,90.48,2,0.0,19.48,4,0.3197,1,True
11893,49486,IZ-2011-6540,20110817,20110821,992,4201,1847,4,4,2,4,1,48,22.77,1,0.0,5.99,4,0.4744,1,True
11894,28161,IN-2011-60063,20110830,20110903,4718,7302,1699,1,4,2,4,3,384,22.95,3,0.0,61.6,4,0.0598,1,True
11895,45708,EG-2011-1630,20110901,20110905,2380,6671,956,2,4,2,4,4,24,2.88,1,0.0,2.51,4,0.12,1,True
11896,27371,IN-2011-25070,20110901,20110906,3244,7302,565,1,4,2,4,3,768,45.9,6,0.0,102.29,5,0.0598,1,True
11897,27369,IN-2011-25070,20110901,20110906,3244,7148,565,1,4,2,4,1,1429,371.49,7,0.0,194.36,5,0.26,1,True
11898,4940,MX-2011-128034,20110902,20110907,2928,6996,2374,6,4,2,4,1,34,7.8,5,0.0,4.99,5,0.2294,1,True
11899,4831,MX-2011-106334,20110909,20110913,3428,7297,831,6,4,2,4,1,58,12.8,5,0.0,3.05,4,0.2207,1,True
11900,6181,MX-2011-149587,20110913,20110917,655,7064,939,6,4,2,4,3,271,13.52,2,0.0,21.1,4,0.0499,1,True
11901,50759,RS-2011-1330,20110913,20110918,3900,7861,2576,4,4,2,4,1,23,7.65,1,0.0,2.91,5,0.3326,1,True
11902,50760,RS-2011-1330,20110913,20110918,3900,7847,2576,4,4,2,4,1,204,53.07,1,0.0,24.46,5,0.2601,1,True
11903,14992,ES-2011-5083754,20110920,20110924,3581,6953,3054,5,4,2,4,3,268,24.12,2,0.0,34.96,4,0.09,1,True
11904,43388,CG-2011-8400,20111001,20111006,110,4203,917,2,4,2,4,3,105,3.06,6,0.0,13.17,5,0.0291,1,True
11905,30318,IN-2011-82666,20111006,20111010,1620,7175,2346,1,4,2,4,1,43,12.0,4,0.0,6.48,4,0.2791,1,True
11906,30319,IN-2011-82666,20111006,20111010,1620,6790,2346,1,4,2,4,1,331,102.42,6,0.0,45.74,4,0.3094,1,True
11907,45412,CA-2011-320,20111030,20111104,2351,5205,512,3,4,2,4,1,116,30.06,2,0.0,10.92,5,0.2591,1,True
11908,41967,CF-2011-2380,20111112,20111116,2082,6682,2534,2,4,2,4,3,336,6.3,14,0.0,34.44,4,0.0187,1,True
11909,18864,ES-2011-2907593,20111122,20111127,4543,6802,143,5,4,2,4,4,426,68.13,3,0.0,77.77,5,0.1599,1,True
11910,1229,MX-2011-153024,20111129,20111204,2279,6934,2149,6,4,2,4,1,283,62.28,3,0.0,18.14,5,0.2201,1,True
11911,8779,MX-2011-124527,20111203,20111207,969,7160,977,6,4,2,4,1,179,52.04,2,0.0,17.86,4,0.2907,1,True
11912,46912,UP-2011-9080,20111216,20111220,3157,5204,2952,4,4,2,4,4,415,70.5,2,0.0,40.03,4,0.1699,1,True
11913,45592,EG-2011-590,20111228,20120101,2341,6775,970,2,4,2,4,3,514,5.04,4,0.0,73.74,4,0.0098,1,True
11914,13172,ES-2012-3247635,20120104,20120108,4653,7032,3108,5,4,2,4,1,184,56.88,3,0.0,18.67,4,0.3091,1,True
11915,13171,ES-2012-3247635,20120104,20120108,4653,7129,3108,5,4,2,4,1,673,316.2,5,0.0,83.29,4,0.4698,1,True
11916,1555,MX-2012-143889,20120104,20120108,2829,7050,979,6,4,2,4,1,98,30.3,3,0.0,10.94,4,0.3092,1,True
11917,4598,MX-2012-143196,20120110,20120115,3497,6839,2199,6,4,2,4,1,193,67.6,13,0.0,18.72,5,0.3503,1,True
11918,43719,RS-2012-6950,20120120,20120125,1691,5205,2591,4,4,2,4,1,116,30.06,2,0.0,15.86,5,0.2591,1,True
11919,3148,MX-2012-138800,20120124,20120128,1866,7085,2221,6,4,2,4,3,99,6.9,3,0.0,7.37,4,0.0697,1,True
11920,41473,IZ-2012-3500,20120127,20120201,544,6749,1856,4,4,2,4,3,22,0.0,2,0.0,2.2,5,0.0,1,False
11921,15024,ES-2012-5709491,20120207,20120211,2871,7178,3131,5,4,2,4,1,169,42.3,3,0.0,21.52,4,0.2503,1,True
11922,44676,EG-2012-1050,20120309,20120313,3115,4207,951,2,4,2,4,1,198,96.99,1,0.0,18.43,4,0.4898,1,True
11923,24704,IN-2012-67882,20120309,20120313,466,7173,2117,1,4,2,4,1,245,107.55,5,0.0,37.63,4,0.439,1,True
11924,46363,IR-2012-2180,20120326,20120330,1553,6762,1843,4,4,2,4,4,35,4.14,2,0.0,4.21,4,0.1183,1,True
11925,25552,IN-2012-69765,20120407,20120412,4441,7165,1614,1,4,2,4,3,125,3.72,4,0.0,17.69,5,0.0298,1,True
11926,25554,IN-2012-69765,20120407,20120412,4441,7114,1614,1,4,2,4,4,34,5.04,2,0.0,4.52,5,0.1482,1,True
11927,24534,IN-2012-40561,20120429,20120503,4275,6824,155,1,4,2,4,4,17,2.31,1,0.0,2.28,4,0.1359,1,True
11928,42630,ML-2012-4340,20120509,20120514,1929,4214,2118,2,4,2,4,3,98,2.88,2,0.0,12.73,5,0.0294,1,True
11929,42629,ML-2012-4340,20120509,20120514,1929,7854,2118,2,4,2,4,1,93,19.44,4,0.0,9.3,5,0.209,1,True
11930,30895,IN-2012-81581,20120512,20120516,728,7068,73,1,4,2,4,1,58,16.17,1,0.0,10.68,4,0.2788,1,True
11931,45163,CA-2012-2420,20120602,20120606,2381,7868,519,3,4,2,4,1,538,252.96,4,0.0,88.05,4,0.4702,1,True
11932,47880,GB-2012-6200,20120619,20120623,2090,4219,1398,2,4,2,4,3,64,6.36,4,0.0,11.52,4,0.0994,1,True
11933,47878,GB-2012-6200,20120619,20120623,2090,5194,1398,2,4,2,4,1,206,92.88,1,0.0,25.05,4,0.4509,1,True
11934,15393,ES-2012-4730842,20120725,20120729,4148,6821,3091,5,4,2,4,3,48,4.77,3,0.0,4.91,4,0.0994,1,True
11935,49014,CM-2012-1680,20120728,20120802,1987,4216,479,2,4,2,4,1,21,5.94,2,0.0,1.34,5,0.2829,1,True
11936,41465,GG-2012-6270,20120810,20120814,2923,6782,1400,4,4,2,4,3,127,1.26,1,0.0,15.08,4,0.0099,1,True
11937,23185,IN-2012-36788,20120813,20120817,1648,6984,653,1,4,2,4,4,342,51.24,7,0.0,50.68,4,0.1498,1,True
11938,42714,AG-2012-6020,20120820,20120824,1227,6767,28,2,4,2,4,4,97,12.6,2,0.0,16.76,4,0.1299,1,True
11939,47984,MO-2012-100,20120827,20120831,249,5207,2259,2,4,2,4,1,58,13.86,1,0.0,6.34,4,0.239,1,True
11940,42340,IR-2012-6030,20120827,20120831,2844,6786,1823,4,4,2,4,1,257,71.88,2,0.0,30.97,4,0.2797,1,True
11941,41635,CA-2012-4520,20120829,20120902,826,7867,531,3,4,2,4,1,17,4.11,1,0.0,2.18,4,0.2418,1,True
11942,20712,IN-2012-54351,20120829,20120903,4702,7047,600,1,4,2,4,1,635,279.36,3,0.0,45.31,5,0.4399,1,True
11943,47069,IR-2012-3550,20120905,20120910,4503,6779,1793,4,4,2,4,1,49,22.02,1,0.0,11.01,5,0.4494,1,True
11944,47629,CA-2012-1220,20120906,20120910,1851,6782,492,3,4,2,4,3,127,1.26,1,0.0,15.77,4,0.0099,1,True
11945,2102,MX-2012-155187,20120915,20120919,2599,7134,454,6,4,2,4,4,94,18.78,3,0.0,13.3,4,0.1998,1,True
11946,2103,MX-2012-155187,20120915,20120919,2599,6797,454,6,4,2,4,3,32,0.6,2,0.0,3.36,4,0.0187,1,True
11947,24808,IN-2012-16411,20120918,20120922,255,6896,774,1,4,2,4,1,20,9.63,1,0.0,3.25,4,0.4815,1,True
11948,2240,MX-2012-101616,20121015,20121019,3614,7183,892,6,4,2,4,1,77,34.72,2,0.0,11.69,4,0.4509,1,True
11949,41545,SF-2012-2630,20121108,20121113,360,6682,2668,2,4,2,4,3,48,0.9,2,0.0,4.49,5,0.0187,1,True
11950,4933,US-2012-168347,20121128,20121203,2419,7030,2183,6,4,2,4,1,76,37.92,2,0.0,4.67,5,0.4989,1,True
11951,9777,MX-2012-105487,20121211,20121215,4735,6923,2213,6,4,2,4,1,21,8.12,2,0.0,2.34,4,0.3867,1,True
11952,41857,SA-2012-9800,20121217,20121221,4021,5200,2614,4,4,2,4,1,26,13.2,1,0.0,2.42,4,0.5077,1,True
11953,1821,MX-2012-116764,20121220,20121224,2328,7099,2167,6,4,2,4,1,344,130.56,4,0.0,40.17,4,0.3795,1,True
11954,42723,JO-2013-7700,20130115,20130120,1806,5201,2064,4,4,2,4,4,157,24.96,8,0.0,25.5,5,0.159,1,True
11955,27424,IN-2013-66216,20130202,20130206,3058,6804,1652,1,4,2,4,4,398,55.68,2,0.0,81.69,4,0.1399,1,True
11956,43349,KE-2013-4810,20130222,20130226,311,7859,2079,2,4,2,4,1,17,7.41,1,0.0,1.3,4,0.4359,1,True
11957,41878,CA-2013-1880,20130328,20130402,4218,5210,533,3,4,2,4,1,56,14.1,1,0.0,7.68,5,0.2518,1,True
11958,2930,MX-2013-140144,20130426,20130501,2332,7133,2374,6,4,2,4,1,31,12.1,5,0.0,4.19,5,0.3903,1,True
11959,2552,MX-2013-121545,20130503,20130507,3977,6889,980,6,4,2,4,3,395,15.78,3,0.0,37.22,4,0.0399,1,True
11960,45672,HU-2013-8210,20130513,20130517,2226,6744,1589,4,4,2,4,4,10,1.65,1,0.0,1.5,4,0.165,1,True
11961,8974,MX-2013-121391,20130514,20130518,4735,7073,388,6,4,2,4,3,281,11.22,3,0.0,38.37,4,0.0399,1,True
11962,29311,IN-2013-79530,20130520,20130524,13,7126,1698,1,4,2,4,4,289,54.9,5,0.0,22.79,4,0.19,1,True
11963,49965,AO-2013-2230,20130528,20130602,2350,6685,35,2,4,2,4,1,62,24.84,1,0.0,8.71,5,0.4006,1,True
11964,3163,MX-2013-167276,20130611,20130616,240,6942,894,6,4,2,4,4,122,19.44,3,0.0,12.1,5,0.1593,1,True
11965,3159,MX-2013-167276,20130611,20130616,240,7255,894,6,4,2,4,1,328,127.8,9,0.0,55.17,5,0.3896,1,True
11966,50369,RS-2013-9090,20130613,20130617,3030,6757,2593,4,4,2,4,1,196,58.68,4,0.0,23.76,4,0.2994,1,True
11967,15827,ES-2013-2491395,20130617,20130621,566,7052,143,5,4,2,4,4,240,43.05,5,0.0,39.29,4,0.1794,1,True
11968,26163,IN-2013-55933,20130718,20130722,27,7298,1707,1,4,2,4,1,566,135.84,4,0.0,88.98,4,0.24,1,True
11969,26162,IN-2013-55933,20130718,20130722,27,7165,1707,1,4,2,4,3,94,2.79,3,0.0,12.43,4,0.0297,1,True
11970,527,MX-2013-144141,20130722,20130726,730,6863,434,6,4,2,4,1,49,18.06,3,0.0,0.77,4,0.3686,1,True
11971,11721,ES-2013-1782910,20130812,20130816,1117,6898,3138,5,4,2,4,1,53,26.4,2,0.0,3.04,4,0.4981,1,True
11972,49021,SF-2013-9550,20130910,20130914,762,7863,2647,2,4,2,4,4,533,95.88,4,0.0,111.26,4,0.1799,1,True
11973,47756,ZA-2013-330,20130917,20130922,3347,4202,3808,2,4,2,4,4,197,39.39,1,0.0,18.25,5,0.1999,1,True
11974,45024,EZ-2013-5970,20130924,20130929,4033,6688,901,4,4,2,4,4,30,3.27,1,0.0,5.59,5,0.109,1,True
11975,43857,SA-2013-3560,20130930,20131004,2382,7866,2614,4,4,2,4,1,16,7.14,1,0.0,0.95,4,0.4462,1,True
11976,1798,MX-2013-121881,20131002,20131007,4587,7133,2127,6,4,2,4,1,12,4.84,2,0.0,1.07,5,0.4033,1,True
11977,7078,MX-2013-117296,20131021,20131026,441,7133,1574,6,4,2,4,1,19,7.26,3,0.0,1.69,5,0.3821,1,True
11978,45642,HU-2013-4630,20131024,20131028,1714,4198,1589,4,4,2,4,4,34,5.76,2,0.0,4.25,4,0.1694,1,True
11979,42789,MO-2013-1880,20131107,20131111,628,6677,2266,2,4,2,4,1,61,29.76,1,0.0,12.58,4,0.4879,1,True
11980,2192,MX-2013-161207,20131112,20131117,2480,7231,976,6,4,2,4,1,36,8.2,5,0.0,5.54,5,0.2278,1,True
11981,50809,RS-2013-3820,20131115,20131119,4293,4198,2584,4,4,2,4,4,17,2.88,1,0.0,1.66,4,0.1694,1,True
11982,50810,RS-2013-3820,20131115,20131119,4293,5197,2584,4,4,2,4,1,25,6.6,1,0.0,2.67,4,0.264,1,True
11983,13180,ES-2013-2996255,20131125,20131129,2753,7121,3031,5,4,2,4,1,635,279.36,3,0.0,90.82,4,0.4399,1,True
11984,30645,IN-2013-85186,20131126,20131130,127,7249,93,1,4,2,4,4,537,64.32,4,0.0,44.05,4,0.1198,1,True
11985,42681,EG-2013-3870,20131128,20131202,2572,4213,950,2,4,2,4,3,47,3.78,1,0.0,4.83,4,0.0804,1,True
11986,2557,MX-2013-135664,20131208,20131212,541,6932,2003,6,4,2,4,1,182,47.3,5,0.0,21.15,4,0.2599,1,True
11987,46178,SF-2013-4650,20131210,20131214,1782,4217,2644,2,4,2,4,1,48,13.05,1,0.0,3.68,4,0.2719,1,True
11988,48933,PL-2013-7380,20131217,20131221,3187,5197,2521,4,4,2,4,1,25,6.6,1,0.0,3.13,4,0.264,1,True
11989,48926,PL-2013-7380,20131217,20131221,3187,6762,2521,4,4,2,4,4,70,8.28,4,0.0,8.68,4,0.1183,1,True
11990,11768,ES-2013-4708384,20131219,20131223,2365,6883,177,5,4,2,4,1,343,154.14,7,0.0,38.75,4,0.4494,1,True
11991,2892,MX-2013-111654,20131219,20131224,3403,6839,894,6,4,2,4,1,104,36.4,7,0.0,15.7,5,0.35,1,True
11992,44706,SA-2013-9490,20131225,20131229,4453,4217,2614,4,4,2,4,1,97,26.1,2,0.0,14.91,4,0.2691,1,True
11993,6483,MX-2013-143434,20131225,20131229,3798,7258,454,6,4,2,4,1,796,190.92,6,0.0,133.06,4,0.2398,1,True
11994,22921,IN-2014-71102,20140106,20140110,3874,7302,1685,1,4,2,4,3,512,30.6,4,0.0,58.79,4,0.0598,1,True
11995,42972,MO-2014-4870,20140116,20140120,1850,6752,2267,2,4,2,4,1,18,5.43,1,0.0,2.0,4,0.3017,1,True
11996,9330,MX-2014-166814,20140128,20140202,1802,6971,2136,6,4,2,4,1,92,34.86,7,0.0,15.74,5,0.3789,1,True
11997,41586,CA-2014-3580,20140211,20140216,3069,7847,515,3,4,2,4,1,204,53.07,1,0.0,29.85,5,0.2601,1,True
11998,44837,SF-2014-5970,20140220,20140224,858,6690,2646,2,4,2,4,1,142,36.81,1,0.0,16.3,4,0.2592,1,True
11999,18670,ES-2014-2739856,20140226,20140303,3755,6922,138,5,4,2,4,3,145,0.0,3,0.0,13.12,5,0.0,1,False
12000,46022,AG-2014-8240,20140312,20140316,315,6672,23,2,4,2,4,3,123,8.58,2,0.0,20.27,4,0.0698,1,True
12001,42613,MA-2014-9930,20140331,20140404,4109,7849,2104,2,4,2,4,1,813,251.88,4,0.0,99.51,4,0.3098,1,True
12002,50975,RS-2014-8280,20140401,20140405,4266,4218,2567,4,4,2,4,1,43,15.84,4,0.0,5.18,4,0.3684,1,True
12003,9262,MX-2014-156839,20140508,20140512,3916,7103,2149,6,4,2,4,1,799,207.72,9,0.0,80.62,4,0.26,1,True
12004,45269,CG-2014-5570,20140528,20140601,2112,6674,916,2,4,2,4,4,142,24.06,1,0.0,19.77,4,0.1694,1,True
12005,47994,SA-2014-370,20140605,20140609,1565,7848,2612,4,4,2,4,1,45,21.36,2,0.0,6.32,4,0.4747,1,True
12006,11589,ES-2014-5468847,20140608,20140612,2667,6828,3024,5,4,2,4,1,19,5.94,2,0.0,2.05,4,0.3126,1,True
12007,50982,AG-2014-2760,20140609,20140613,936,6749,25,2,4,2,4,3,11,0.0,1,0.0,1.23,4,0.0,1,False
12008,46482,SA-2014-7500,20140611,20140616,3968,4210,2619,4,4,2,4,1,10,2.64,1,0.0,1.09,5,0.264,1,True
12009,47552,CM-2014-4460,20140615,20140619,2302,6773,486,2,4,2,4,3,395,35.52,2,0.0,20.69,4,0.0899,1,True
12010,4365,MX-2014-107244,20140617,20140622,4129,7050,894,6,4,2,4,1,65,20.2,2,0.0,3.0,5,0.3108,1,True
12011,43025,RS-2014-8080,20140623,20140627,829,6683,2578,4,4,2,4,4,1137,181.68,8,0.0,182.73,4,0.1598,1,True
12012,43023,RS-2014-8080,20140623,20140627,829,6691,2578,4,4,2,4,4,31,4.35,1,0.0,4.89,4,0.1403,1,True
12013,4193,MX-2014-141957,20140623,20140627,3297,6796,981,6,4,2,4,1,41,10.76,1,0.0,4.14,4,0.2624,1,True
12014,43289,UP-2014-8240,20140630,20140704,2732,6670,2962,4,4,2,4,1,421,105.3,2,0.0,53.24,4,0.2501,1,True
12015,20371,IN-2014-32091,20140711,20140715,905,6992,720,1,4,2,4,3,72,4.32,3,0.0,10.21,4,0.06,1,True
12016,29573,IN-2014-17349,20140721,20140726,3826,6937,1617,1,4,2,4,4,1188,213.66,6,0.0,127.81,5,0.1798,1,True
12017,9571,MX-2014-128055,20140727,20140801,2358,7009,1574,6,4,2,4,3,142,7.04,4,0.0,22.31,5,0.0496,1,True
12018,29840,IN-2014-35346,20140814,20140818,4633,6982,2015,1,4,2,4,4,22,3.99,1,0.0,3.0,4,0.1814,1,True
12019,29839,IN-2014-35346,20140814,20140818,4633,7101,2015,1,4,2,4,3,164,0.0,3,0.0,16.6,4,0.0,1,False
12020,47002,PL-2014-9180,20140814,20140818,4647,5204,2505,4,4,2,4,4,415,70.5,2,0.0,77.24,4,0.1699,1,True
12021,45979,CM-2014-2110,20140816,20140820,2760,6773,486,2,4,2,4,3,197,17.76,1,0.0,35.8,4,0.0902,1,True
12022,26003,IN-2014-29291,20140826,20140830,1975,7195,1692,1,4,2,4,1,33,11.52,2,0.0,5.19,4,0.3491,1,True
12023,42573,SF-2014-350,20140829,20140902,991,6675,2647,2,4,2,4,1,62,18.48,1,0.0,6.4,4,0.2981,1,True
12024,8456,MX-2014-162355,20140902,20140906,3954,6889,2136,6,4,2,4,3,395,15.78,3,0.0,32.81,4,0.0399,1,True
12025,25171,IN-2014-33869,20140904,20140908,2907,7116,2108,1,4,2,4,1,614,153.45,3,0.0,101.31,4,0.2499,1,True
12026,18612,ES-2014-2756281,20140906,20140910,3352,7069,3041,5,4,2,4,1,405,105.21,7,0.0,51.55,4,0.2598,1,True
12027,41827,SF-2014-3260,20141003,20141007,2937,4201,2647,2,4,2,4,1,48,22.77,1,0.0,7.54,4,0.4744,1,True
12028,41824,SF-2014-3260,20141003,20141007,2937,6673,2647,2,4,2,4,1,61,18.96,1,0.0,5.09,4,0.3108,1,True
